1.006238e+00 1.006238e+00 1.006238e+00 1.006238e+00 1.006238e+00 1.006238e+00 1.006238e+00 1.006238e+00 1.006238e+00 1.006238e+00 1.006238e+00 1.006238e+00 1.006238e+00 1.006238e+00 1.006238e+00 1.006238e+00 1.006238e+00 1.006238e+00 1.006238e+00 1.006238e+00 1.006238e+00 1.006238e+00 1.006238e+00 1.006238e+00 1.006238e+00 1.006238e+00 1.006238e+00 1.006238e+00 1.006238e+00 1.006238e+00 1.006238e+00 1.006238e+00 1.006238e+00 1.006238e+00 1.006238e+00 1.006238e+00 1.006239e+00 1.006239e+00 1.006239e+00 1.006239e+00 1.006239e+00 1.006239e+00 1.006239e+00 1.006239e+00 1.006239e+00 1.006239e+00 1.006239e+00 1.006239e+00 1.006239e+00 1.006239e+00 1.006239e+00 1.006239e+00 1.006239e+00 1.006239e+00 1.006239e+00 1.006239e+00 1.006239e+00 1.006239e+00 1.006239e+00 1.006239e+00 1.006239e+00 1.006239e+00 1.006239e+00 1.006239e+00 1.006239e+00 1.006239e+00 1.006239e+00 1.006239e+00 1.006239e+00 1.006239e+00 1.006239e+00 1.006239e+00 1.006239e+00 1.006239e+00 1.006238e+00 1.006238e+00 1.006238e+00 1.006238e+00 1.006238e+00 1.006238e+00 1.006238e+00 1.006238e+00 1.006238e+00 1.006238e+00 1.006238e+00 1.006238e+00 1.006238e+00 1.006238e+00 1.006238e+00 1.006238e+00 1.006238e+00 1.006238e+00 1.006238e+00 1.006238e+00 1.006238e+00 1.006238e+00 1.006238e+00 1.006238e+00 1.006238e+00 1.006238e+00 1.006238e+00 1.006238e+00 1.006238e+00 1.006238e+00 1.006238e+00 1.006238e+00 1.006238e+00 1.006238e+00 1.006238e+00 1.006238e+00 1.006238e+00 1.006238e+00 1.006238e+00 1.006238e+00 1.006238e+00 1.006238e+00 1.006238e+00 1.006238e+00 1.006238e+00 1.006238e+00 1.006238e+00 1.006238e+00 1.006238e+00 1.006238e+00 1.006238e+00 1.006238e+00 1.006238e+00 1.006238e+00 
1.005578e+00 1.005578e+00 1.005578e+00 1.005578e+00 1.005578e+00 1.005578e+00 1.005578e+00 1.005578e+00 1.005578e+00 1.005578e+00 1.005578e+00 1.005578e+00 1.005578e+00 1.005578e+00 1.005578e+00 1.005578e+00 1.005578e+00 1.005578e+00 1.005578e+00 1.005578e+00 1.005578e+00 1.005578e+00 1.005578e+00 1.005578e+00 1.005578e+00 1.005578e+00 1.005578e+00 1.005578e+00 1.005578e+00 1.005578e+00 1.005578e+00 1.005578e+00 1.005579e+00 1.005579e+00 1.005579e+00 1.005579e+00 1.005579e+00 1.005579e+00 1.005579e+00 1.005579e+00 1.005579e+00 1.005579e+00 1.005579e+00 1.005579e+00 1.005579e+00 1.005579e+00 1.005579e+00 1.005579e+00 1.005579e+00 1.005579e+00 1.005579e+00 1.005579e+00 1.005579e+00 1.005579e+00 1.005579e+00 1.005579e+00 1.005579e+00 1.005579e+00 1.005579e+00 1.005579e+00 1.005579e+00 1.005579e+00 1.005579e+00 1.005579e+00 1.005579e+00 1.005579e+00 1.005579e+00 1.005579e+00 1.005579e+00 1.005579e+00 1.005579e+00 1.005579e+00 1.005579e+00 1.005579e+00 1.005579e+00 1.005579e+00 1.005579e+00 1.005579e+00 1.005579e+00 1.005579e+00 1.005578e+00 1.005578e+00 1.005578e+00 1.005578e+00 1.005578e+00 1.005578e+00 1.005578e+00 1.005578e+00 1.005578e+00 1.005578e+00 1.005578e+00 1.005578e+00 1.005578e+00 1.005578e+00 1.005578e+00 1.005578e+00 1.005578e+00 1.005578e+00 1.005578e+00 1.005578e+00 1.005578e+00 1.005578e+00 1.005578e+00 1.005578e+00 1.005578e+00 1.005578e+00 1.005578e+00 1.005578e+00 1.005578e+00 1.005578e+00 1.005578e+00 1.005578e+00 1.005578e+00 1.005578e+00 1.005578e+00 1.005578e+00 1.005578e+00 1.005578e+00 1.005578e+00 1.005578e+00 1.005578e+00 1.005578e+00 1.005578e+00 1.005578e+00 1.005578e+00 1.005578e+00 1.005578e+00 1.005578e+00 
1.005041e+00 1.005041e+00 1.005041e+00 1.005041e+00 1.005041e+00 1.005041e+00 1.005041e+00 1.005041e+00 1.005041e+00 1.005041e+00 1.005041e+00 1.005041e+00 1.005041e+00 1.005041e+00 1.005041e+00 1.005041e+00 1.005041e+00 1.005041e+00 1.005041e+00 1.005041e+00 1.005041e+00 1.005041e+00 1.005041e+00 1.005041e+00 1.005041e+00 1.005041e+00 1.005042e+00 1.005042e+00 1.005042e+00 1.005042e+00 1.005042e+00 1.005042e+00 1.005042e+00 1.005042e+00 1.005042e+00 1.005042e+00 1.005042e+00 1.005042e+00 1.005042e+00 1.005042e+00 1.005042e+00 1.005042e+00 1.005042e+00 1.005042e+00 1.005042e+00 1.005042e+00 1.005042e+00 1.005042e+00 1.005042e+00 1.005042e+00 1.005042e+00 1.005042e+00 1.005042e+00 1.005042e+00 1.005042e+00 1.005042e+00 1.005042e+00 1.005042e+00 1.005042e+00 1.005042e+00 1.005042e+00 1.005042e+00 1.005042e+00 1.005042e+00 1.005042e+00 1.005042e+00 1.005042e+00 1.005042e+00 1.005042e+00 1.005042e+00 1.005042e+00 1.005042e+00 1.005042e+00 1.005042e+00 1.005042e+00 1.005042e+00 1.005042e+00 1.005042e+00 1.005042e+00 1.005042e+00 1.005042e+00 1.005042e+00 1.005042e+00 1.005042e+00 1.005042e+00 1.005042e+00 1.005042e+00 1.005042e+00 1.005042e+00 1.005042e+00 1.005042e+00 1.005042e+00 1.005042e+00 1.005042e+00 1.005042e+00 1.005042e+00 1.005042e+00 1.005042e+00 1.005042e+00 1.005041e+00 1.005041e+00 1.005041e+00 1.005041e+00 1.005041e+00 1.005041e+00 1.005041e+00 1.005041e+00 1.005041e+00 1.005041e+00 1.005041e+00 1.005041e+00 1.005041e+00 1.005041e+00 1.005041e+00 1.005041e+00 1.005041e+00 1.005041e+00 1.005041e+00 1.005041e+00 1.005041e+00 1.005041e+00 1.005041e+00 1.005041e+00 1.005041e+00 1.005041e+00 1.005041e+00 1.005041e+00 1.005041e+00 
1.004535e+00 1.004535e+00 1.004535e+00 1.004535e+00 1.004535e+00 1.004535e+00 1.004535e+00 1.004535e+00 1.004535e+00 1.004535e+00 1.004535e+00 1.004535e+00 1.004535e+00 1.004535e+00 1.004535e+00 1.004535e+00 1.004535e+00 1.004535e+00 1.004535e+00 1.004535e+00 1.004535e+00 1.004535e+00 1.004535e+00 1.004535e+00 1.004535e+00 1.004535e+00 1.004535e+00 1.004535e+00 1.004535e+00 1.004535e+00 1.004535e+00 1.004536e+00 1.004536e+00 1.004536e+00 1.004536e+00 1.004536e+00 1.004536e+00 1.004536e+00 1.004536e+00 1.004536e+00 1.004536e+00 1.004536e+00 1.004536e+00 1.004536e+00 1.004536e+00 1.004536e+00 1.004536e+00 1.004536e+00 1.004536e+00 1.004536e+00 1.004536e+00 1.004536e+00 1.004536e+00 1.004536e+00 1.004536e+00 1.004536e+00 1.004536e+00 1.004536e+00 1.004536e+00 1.004536e+00 1.004536e+00 1.004536e+00 1.004536e+00 1.004536e+00 1.004536e+00 1.004536e+00 1.004536e+00 1.004536e+00 1.004536e+00 1.004536e+00 1.004536e+00 1.004536e+00 1.004536e+00 1.004536e+00 1.004536e+00 1.004536e+00 1.004536e+00 1.004536e+00 1.004536e+00 1.004536e+00 1.004536e+00 1.004536e+00 1.004536e+00 1.004535e+00 1.004535e+00 1.004535e+00 1.004535e+00 1.004535e+00 1.004535e+00 1.004535e+00 1.004535e+00 1.004535e+00 1.004535e+00 1.004535e+00 1.004535e+00 1.004535e+00 1.004535e+00 1.004535e+00 1.004535e+00 1.004535e+00 1.004535e+00 1.004535e+00 1.004535e+00 1.004535e+00 1.004535e+00 1.004535e+00 1.004535e+00 1.004535e+00 1.004535e+00 1.004535e+00 1.004535e+00 1.004535e+00 1.004535e+00 1.004535e+00 1.004535e+00 1.004535e+00 1.004535e+00 1.004535e+00 1.004535e+00 1.004535e+00 1.004535e+00 1.004535e+00 1.004535e+00 1.004535e+00 1.004535e+00 1.004535e+00 1.004535e+00 1.004535e+00 
1.004070e+00 1.004070e+00 1.004070e+00 1.004070e+00 1.004070e+00 1.004070e+00 1.004070e+00 1.004070e+00 1.004070e+00 1.004070e+00 1.004070e+00 1.004070e+00 1.004070e+00 1.004070e+00 1.004070e+00 1.004070e+00 1.004070e+00 1.004070e+00 1.004070e+00 1.004070e+00 1.004070e+00 1.004070e+00 1.004070e+00 1.004070e+00 1.004070e+00 1.004070e+00 1.004070e+00 1.004070e+00 1.004070e+00 1.004070e+00 1.004070e+00 1.004070e+00 1.004070e+00 1.004070e+00 1.004070e+00 1.004070e+00 1.004070e+00 1.004070e+00 1.004070e+00 1.004070e+00 1.004070e+00 1.004070e+00 1.004070e+00 1.004070e+00 1.004070e+00 1.004070e+00 1.004070e+00 1.004070e+00 1.004070e+00 1.004070e+00 1.004070e+00 1.004070e+00 1.004070e+00 1.004070e+00 1.004070e+00 1.004070e+00 1.004070e+00 1.004070e+00 1.004070e+00 1.004070e+00 1.004070e+00 1.004070e+00 1.004070e+00 1.004070e+00 1.004070e+00 1.004070e+00 1.004070e+00 1.004070e+00 1.004070e+00 1.004070e+00 1.004070e+00 1.004070e+00 1.004070e+00 1.004070e+00 1.004070e+00 1.004070e+00 1.004070e+00 1.004070e+00 1.004070e+00 1.004070e+00 1.004070e+00 1.004070e+00 1.004070e+00 1.004070e+00 1.004070e+00 1.004070e+00 1.004070e+00 1.004070e+00 1.004070e+00 1.004070e+00 1.004070e+00 1.004070e+00 1.004070e+00 1.004070e+00 1.004070e+00 1.004070e+00 1.004070e+00 1.004070e+00 1.004070e+00 1.004070e+00 1.004070e+00 1.004070e+00 1.004070e+00 1.004070e+00 1.004070e+00 1.004070e+00 1.004070e+00 1.004070e+00 1.004070e+00 1.004070e+00 1.004070e+00 1.004070e+00 1.004070e+00 1.004070e+00 1.004070e+00 1.004070e+00 1.004070e+00 1.004070e+00 1.004070e+00 1.004070e+00 1.004070e+00 1.004070e+00 1.004070e+00 1.004070e+00 1.004070e+00 1.004070e+00 1.004070e+00 1.004070e+00 
1.003643e+00 1.003643e+00 1.003643e+00 1.003643e+00 1.003643e+00 1.003643e+00 1.003643e+00 1.003643e+00 1.003643e+00 1.003643e+00 1.003643e+00 1.003643e+00 1.003643e+00 1.003643e+00 1.003643e+00 1.003643e+00 1.003643e+00 1.003643e+00 1.003643e+00 1.003643e+00 1.003643e+00 1.003643e+00 1.003643e+00 1.003643e+00 1.003643e+00 1.003643e+00 1.003643e+00 1.003643e+00 1.003643e+00 1.003643e+00 1.003643e+00 1.003643e+00 1.003643e+00 1.003643e+00 1.003643e+00 1.003643e+00 1.003643e+00 1.003643e+00 1.003643e+00 1.003643e+00 1.003643e+00 1.003643e+00 1.003643e+00 1.003643e+00 1.003643e+00 1.003643e+00 1.003643e+00 1.003643e+00 1.003643e+00 1.003643e+00 1.003643e+00 1.003643e+00 1.003643e+00 1.003643e+00 1.003643e+00 1.003643e+00 1.003643e+00 1.003643e+00 1.003643e+00 1.003643e+00 1.003643e+00 1.003643e+00 1.003643e+00 1.003643e+00 1.003643e+00 1.003643e+00 1.003643e+00 1.003643e+00 1.003643e+00 1.003643e+00 1.003643e+00 1.003643e+00 1.003643e+00 1.003643e+00 1.003643e+00 1.003643e+00 1.003643e+00 1.003643e+00 1.003643e+00 1.003643e+00 1.003643e+00 1.003643e+00 1.003643e+00 1.003643e+00 1.003643e+00 1.003643e+00 1.003643e+00 1.003643e+00 1.003643e+00 1.003643e+00 1.003643e+00 1.003643e+00 1.003643e+00 1.003643e+00 1.003643e+00 1.003643e+00 1.003643e+00 1.003643e+00 1.003643e+00 1.003643e+00 1.003643e+00 1.003643e+00 1.003643e+00 1.003643e+00 1.003643e+00 1.003643e+00 1.003643e+00 1.003643e+00 1.003643e+00 1.003643e+00 1.003643e+00 1.003643e+00 1.003643e+00 1.003643e+00 1.003643e+00 1.003643e+00 1.003643e+00 1.003643e+00 1.003643e+00 1.003643e+00 1.003643e+00 1.003643e+00 1.003643e+00 1.003643e+00 1.003643e+00 1.003643e+00 1.003643e+00 1.003643e+00 
1.003253e+00 1.003253e+00 1.003253e+00 1.003253e+00 1.003253e+00 1.003253e+00 1.003253e+00 1.003253e+00 1.003253e+00 1.003253e+00 1.003253e+00 1.003253e+00 1.003253e+00 1.003253e+00 1.003253e+00 1.003253e+00 1.003253e+00 1.003253e+00 1.003253e+00 1.003253e+00 1.003253e+00 1.003253e+00 1.003253e+00 1.003253e+00 1.003253e+00 1.003253e+00 1.003253e+00 1.003253e+00 1.003253e+00 1.003253e+00 1.003253e+00 1.003253e+00 1.003253e+00 1.003253e+00 1.003253e+00 1.003253e+00 1.003253e+00 1.003253e+00 1.003253e+00 1.003253e+00 1.003253e+00 1.003253e+00 1.003253e+00 1.003253e+00 1.003253e+00 1.003253e+00 1.003253e+00 1.003253e+00 1.003253e+00 1.003253e+00 1.003253e+00 1.003253e+00 1.003253e+00 1.003253e+00 1.003253e+00 1.003253e+00 1.003253e+00 1.003253e+00 1.003253e+00 1.003253e+00 1.003253e+00 1.003253e+00 1.003253e+00 1.003253e+00 1.003253e+00 1.003253e+00 1.003253e+00 1.003253e+00 1.003253e+00 1.003253e+00 1.003253e+00 1.003253e+00 1.003253e+00 1.003253e+00 1.003253e+00 1.003253e+00 1.003253e+00 1.003253e+00 1.003253e+00 1.003253e+00 1.003253e+00 1.003253e+00 1.003253e+00 1.003253e+00 1.003253e+00 1.003253e+00 1.003253e+00 1.003253e+00 1.003253e+00 1.003253e+00 1.003253e+00 1.003253e+00 1.003253e+00 1.003253e+00 1.003253e+00 1.003253e+00 1.003253e+00 1.003253e+00 1.003253e+00 1.003253e+00 1.003253e+00 1.003253e+00 1.003253e+00 1.003253e+00 1.003253e+00 1.003253e+00 1.003253e+00 1.003253e+00 1.003253e+00 1.003253e+00 1.003253e+00 1.003253e+00 1.003253e+00 1.003253e+00 1.003253e+00 1.003253e+00 1.003253e+00 1.003253e+00 1.003253e+00 1.003253e+00 1.003253e+00 1.003253e+00 1.003253e+00 1.003253e+00 1.003253e+00 1.003253e+00 1.003253e+00 1.003253e+00 
1.002898e+00 1.002898e+00 1.002898e+00 1.002898e+00 1.002898e+00 1.002898e+00 1.002898e+00 1.002898e+00 1.002898e+00 1.002898e+00 1.002898e+00 1.002898e+00 1.002898e+00 1.002898e+00 1.002898e+00 1.002898e+00 1.002898e+00 1.002898e+00 1.002898e+00 1.002898e+00 1.002898e+00 1.002898e+00 1.002898e+00 1.002898e+00 1.002898e+00 1.002898e+00 1.002899e+00 1.002899e+00 1.002899e+00 1.002899e+00 1.002899e+00 1.002899e+00 1.002899e+00 1.002899e+00 1.002899e+00 1.002899e+00 1.002899e+00 1.002899e+00 1.002899e+00 1.002899e+00 1.002899e+00 1.002899e+00 1.002899e+00 1.002899e+00 1.002899e+00 1.002899e+00 1.002899e+00 1.002899e+00 1.002899e+00 1.002899e+00 1.002899e+00 1.002899e+00 1.002899e+00 1.002899e+00 1.002899e+00 1.002899e+00 1.002899e+00 1.002899e+00 1.002899e+00 1.002899e+00 1.002899e+00 1.002899e+00 1.002899e+00 1.002899e+00 1.002899e+00 1.002899e+00 1.002899e+00 1.002899e+00 1.002899e+00 1.002899e+00 1.002899e+00 1.002899e+00 1.002899e+00 1.002899e+00 1.002899e+00 1.002899e+00 1.002899e+00 1.002899e+00 1.002899e+00 1.002899e+00 1.002899e+00 1.002899e+00 1.002899e+00 1.002899e+00 1.002899e+00 1.002899e+00 1.002899e+00 1.002899e+00 1.002899e+00 1.002899e+00 1.002899e+00 1.002899e+00 1.002899e+00 1.002899e+00 1.002899e+00 1.002899e+00 1.002899e+00 1.002899e+00 1.002899e+00 1.002899e+00 1.002898e+00 1.002898e+00 1.002898e+00 1.002898e+00 1.002898e+00 1.002898e+00 1.002898e+00 1.002898e+00 1.002898e+00 1.002898e+00 1.002898e+00 1.002898e+00 1.002898e+00 1.002898e+00 1.002898e+00 1.002898e+00 1.002898e+00 1.002898e+00 1.002898e+00 1.002898e+00 1.002898e+00 1.002898e+00 1.002898e+00 1.002898e+00 1.002898e+00 1.002898e+00 1.002898e+00 1.002898e+00 
1.002578e+00 1.002578e+00 1.002578e+00 1.002578e+00 1.002578e+00 1.002578e+00 1.002578e+00 1.002578e+00 1.002578e+00 1.002578e+00 1.002578e+00 1.002578e+00 1.002578e+00 1.002578e+00 1.002578e+00 1.002578e+00 1.002578e+00 1.002578e+00 1.002578e+00 1.002578e+00 1.002578e+00 1.002578e+00 1.002578e+00 1.002578e+00 1.002578e+00 1.002578e+00 1.002578e+00 1.002578e+00 1.002578e+00 1.002578e+00 1.002578e+00 1.002578e+00 1.002578e+00 1.002578e+00 1.002578e+00 1.002578e+00 1.002578e+00 1.002578e+00 1.002578e+00 1.002578e+00 1.002578e+00 1.002578e+00 1.002578e+00 1.002578e+00 1.002578e+00 1.002578e+00 1.002578e+00 1.002578e+00 1.002578e+00 1.002578e+00 1.002578e+00 1.002578e+00 1.002578e+00 1.002578e+00 1.002578e+00 1.002578e+00 1.002578e+00 1.002578e+00 1.002578e+00 1.002578e+00 1.002578e+00 1.002578e+00 1.002578e+00 1.002578e+00 1.002578e+00 1.002578e+00 1.002578e+00 1.002578e+00 1.002578e+00 1.002578e+00 1.002578e+00 1.002578e+00 1.002578e+00 1.002578e+00 1.002578e+00 1.002578e+00 1.002578e+00 1.002578e+00 1.002578e+00 1.002578e+00 1.002578e+00 1.002578e+00 1.002578e+00 1.002578e+00 1.002578e+00 1.002578e+00 1.002578e+00 1.002578e+00 1.002578e+00 1.002578e+00 1.002578e+00 1.002578e+00 1.002578e+00 1.002578e+00 1.002578e+00 1.002578e+00 1.002578e+00 1.002578e+00 1.002578e+00 1.002578e+00 1.002578e+00 1.002578e+00 1.002578e+00 1.002578e+00 1.002578e+00 1.002578e+00 1.002578e+00 1.002578e+00 1.002578e+00 1.002578e+00 1.002578e+00 1.002578e+00 1.002578e+00 1.002578e+00 1.002578e+00 1.002578e+00 1.002578e+00 1.002578e+00 1.002578e+00 1.002578e+00 1.002578e+00 1.002578e+00 1.002578e+00 1.002578e+00 1.002578e+00 1.002578e+00 1.002578e+00 1.002578e+00 
1.002290e+00 1.002290e+00 1.002290e+00 1.002290e+00 1.002290e+00 1.002290e+00 1.002290e+00 1.002290e+00 1.002290e+00 1.002290e+00 1.002290e+00 1.002290e+00 1.002290e+00 1.002290e+00 1.002290e+00 1.002290e+00 1.002290e+00 1.002290e+00 1.002290e+00 1.002290e+00 1.002290e+00 1.002290e+00 1.002290e+00 1.002290e+00 1.002290e+00 1.002290e+00 1.002290e+00 1.002290e+00 1.002290e+00 1.002290e+00 1.002290e+00 1.002290e+00 1.002290e+00 1.002290e+00 1.002290e+00 1.002290e+00 1.002290e+00 1.002290e+00 1.002290e+00 1.002290e+00 1.002290e+00 1.002290e+00 1.002290e+00 1.002290e+00 1.002290e+00 1.002290e+00 1.002290e+00 1.002290e+00 1.002290e+00 1.002290e+00 1.002290e+00 1.002290e+00 1.002290e+00 1.002290e+00 1.002290e+00 1.002290e+00 1.002290e+00 1.002290e+00 1.002290e+00 1.002290e+00 1.002290e+00 1.002290e+00 1.002290e+00 1.002290e+00 1.002290e+00 1.002290e+00 1.002290e+00 1.002290e+00 1.002290e+00 1.002290e+00 1.002290e+00 1.002290e+00 1.002290e+00 1.002290e+00 1.002290e+00 1.002290e+00 1.002290e+00 1.002290e+00 1.002290e+00 1.002290e+00 1.002290e+00 1.002290e+00 1.002290e+00 1.002290e+00 1.002290e+00 1.002290e+00 1.002290e+00 1.002290e+00 1.002290e+00 1.002290e+00 1.002290e+00 1.002290e+00 1.002290e+00 1.002290e+00 1.002290e+00 1.002290e+00 1.002290e+00 1.002290e+00 1.002290e+00 1.002290e+00 1.002290e+00 1.002290e+00 1.002290e+00 1.002290e+00 1.002290e+00 1.002290e+00 1.002290e+00 1.002290e+00 1.002290e+00 1.002290e+00 1.002290e+00 1.002290e+00 1.002290e+00 1.002290e+00 1.002290e+00 1.002290e+00 1.002290e+00 1.002290e+00 1.002290e+00 1.002290e+00 1.002290e+00 1.002290e+00 1.002290e+00 1.002290e+00 1.002290e+00 1.002290e+00 1.002290e+00 1.002290e+00 
